movieId,genre
3004,Comedy
3005,Drama
3005,Mystery
3005,Thriller
3005,Crime
3006,Drama
3006,Thriller
3007,Documentary
3008,Romance
3008,Drama
3008,ScienceFiction
3010,Drama
3011,Drama
3013,Comedy
3013,Horror
3013,ScienceFiction
3015,Thriller
3015,Mystery
3015,Drama
3016,Horror
3016,Comedy
3016,Fantasy
3017,Horror
3018,ScienceFiction
3018,Comedy
3018,Horror
3019,Crime
3019,Drama
3020,Crime
3020,Drama
3020,Thriller
3021,Horror
3022,Action
3022,Adventure
3022,Comedy
3022,Drama
3024,Horror
3025,Western
3028,Comedy
3028,Drama
3028,Romance
3029,Action
3029,Crime
3029,Thriller
3030,Drama
3030,Thriller
3031,Comedy
3031,Horror
3032,Action
3032,ScienceFiction
3032,Thriller
3033,Comedy
3033,ScienceFiction
3034,Animation
3034,Family
3035,Comedy
3035,Drama
3035,Family
3035,War
3036,Adventure
3036,Drama
3037,Adventure
3037,Western
3037,History
3038,Drama
3039,Comedy
3040,Comedy
3041,Comedy
3042,Comedy
3043,Comedy
3044,Thriller
3045,Comedy
3045,Drama
3046,Comedy
3046,Drama
3046,Romance
3047,Comedy
3048,Comedy
3051,Drama
3051,Comedy
3051,Romance
3052,Fantasy
3052,Comedy
3052,Adventure
3053,Adventure
3053,Drama
3053,Action
3053,History
3053,War
3054,Animation
3055,Drama
3057,Comedy
3057,Mystery
3057,Thriller
3060,Comedy
3060,Drama
3060,Music
3061,Comedy
3061,Drama
3061,Music
3061,Romance
3062,Action
3062,Drama
3062,History
3062,War
3063,Thriller
3064,Thriller
3064,Romance
3066,History
3066,Action
3066,Drama
3066,Adventure
3066,War
3067,Comedy
3067,Drama
3068,Drama
3069,Drama
3070,Comedy
3070,ScienceFiction
3071,Drama
3072,Comedy
3072,Drama
3072,Romance
3074,Adventure
3074,Western
3075,Drama
3075,Horror
3075,Thriller
3076,Comedy
3076,Romance
3077,Documentary
3077,Foreign
3078,Drama
3079,Drama
3079,Romance
3081,Drama
3081,Fantasy
3081,Thriller
3081,Mystery
3082,Adventure
3082,Action
3082,Thriller
3083,Comedy
3083,Drama
3086,Comedy
3087,Fantasy
3087,Comedy
3087,Drama
3088,Comedy
3088,Drama
3089,Drama
3090,Drama
3091,Action
3091,Drama
3091,History
3091,War
3093,Western
3094,Drama
3094,Romance
3095,Drama
3096,Comedy
3097,Comedy
3097,Romance
3098,Drama
3099,Comedy
3099,Drama
3099,Romance
3100,Drama
3101,Romance
3101,Drama
3101,Thriller
3101,Horror
3101,Mystery
3102,Mystery
3102,Thriller
3103,Drama
3103,Romance
3104,Adventure
3104,Comedy
3104,Crime
3105,Drama
3106,Drama
3106,Romance
3106,History
3107,Action
3107,Crime
3107,Drama
3107,Mystery
3107,Thriller
3108,Comedy
3108,Drama
3109,Drama
3110,Drama
3111,Drama
3111,Family
3112,Drama
3113,Action
3113,Fantasy
3113,Horror
3113,Mystery
3114,Animation
3114,Comedy
3114,Family
3115,Comedy
3115,Drama
3116,Drama
3117,Drama
3117,War
3117,Romance
3117,Western
3118,Comedy
3118,Drama
3120,Comedy
3121,Crime
3121,Thriller
3122,Action
3122,Western
3125,Drama
3127,Comedy
3127,Drama
3128,Drama
3129,Comedy
3129,Drama
3130,Comedy
3130,Drama
3133,Comedy
3133,Western
3134,Drama
3134,History
3134,War
3135,Drama
3136,Documentary
3138,Drama
3138,Romance
3140,Drama
3140,Comedy
3141,Crime
3141,Drama
3141,Mystery
3142,Documentary
3142,Music
3143,Drama
3143,War
3144,Comedy
3144,Romance
3145,Drama
3146,Comedy
3147,Fantasy
3147,Drama
3147,Crime
3148,Drama
3150,Drama
3152,Drama
3153,Action
3153,Adventure
3153,Family
3153,Fantasy
3155,Drama
3155,History
3155,Romance
3156,Comedy
3156,ScienceFiction
3157,Animation
3157,Fantasy
3157,Family
3157,Comedy
3158,Drama
3158,History
3159,Animation
3159,Family
3159,Music
3160,Drama
3161,Drama
3161,Romance
3163,Comedy
3163,Drama
3163,Music
3165,Drama
3165,Action
3165,Adventure
3165,Crime
3165,Thriller
3166,Adventure
3166,Fantasy
3167,Drama
3168,Adventure
3168,Drama
3169,Thriller
3169,Drama
3169,Crime
3171,Romance
3171,Drama
3173,Drama
3174,Comedy
3174,Drama
3174,Romance
3175,Comedy
3175,Family
3175,ScienceFiction
3176,Thriller
3176,Crime
3176,Drama
3177,Comedy
3178,Drama
3179,Drama
3180,Comedy
3180,Drama
3181,Drama
3181,History
3181,Thriller
3182,Documentary
3183,Drama
3185,Drama
3185,Romance
3186,Drama
3188,Documentary
3188,Family
3189,Comedy
3189,Drama
3189,Family
3190,Horror
3190,ScienceFiction
3190,Thriller
3192,Drama
3194,Drama
3194,Romance
3196,Comedy
3196,Drama
3196,War
3197,Action
3197,Adventure
3197,Crime
3197,Drama
3197,Mystery
3197,Thriller
3198,Crime
3198,Drama
3199,Comedy
3199,Music
3199,Romance
3200,Comedy
3200,Drama
3201,Drama
3202,Comedy
3202,Drama
3203,Crime
3203,Thriller
3203,Horror
3203,Drama
3204,Horror
3204,Drama
3204,Thriller
3204,ScienceFiction
3205,Horror
3206,Action
3206,Adventure
3206,Crime
3206,Drama
3206,Mystery
3206,Romance
3206,Thriller
3207,Action
3207,Adventure
3207,Drama
3207,Romance
3208,Comedy
3210,Comedy
3211,Drama
3213,Action
3213,Adventure
3213,Animation
3213,Family
3214,Drama
3216,Horror
3217,Drama
3218,Drama
3218,Horror
3218,ScienceFiction
3219,Crime
3219,Thriller
3221,Comedy
3221,Mystery
3221,Romance
3223,Comedy
3223,Drama
3224,Drama
3224,Thriller
3225,Comedy
3225,Drama
3225,Family
3225,Romance
3232,Comedy
3232,Romance
3235,Comedy
3235,Drama
3238,Drama
3238,Mystery
3238,Thriller
3239,Drama
3239,Comedy
3240,Comedy
3240,Foreign
3241,Comedy
3243,Comedy
3243,Family
3244,Comedy
3244,Romance
3245,Drama
3246,Drama
3246,History
3247,Music
3247,Comedy
3248,Music
3248,Comedy
3249,Thriller
3250,Action
3250,Adventure
3250,Drama
3250,Thriller
3251,Drama
3251,Mystery
3252,Drama
3253,Music
3253,Comedy
3254,Music
3254,Comedy
3255,Comedy
3256,Drama
3256,Action
3256,Thriller
3256,Crime
3257,Thriller
3257,Action
3257,Drama
3257,Music
3257,Romance
3258,Fantasy
3258,Comedy
3259,Adventure
3259,Drama
3259,Romance
3259,Western
3260,Drama
3260,Romance
3261,Comedy
3261,Drama
3261,Romance
3262,Drama
3262,Mystery
3263,Comedy
3263,Drama
3264,Action
3264,Comedy
3264,Horror
3265,Action
3265,Thriller
3265,Crime
3266,Comedy
3266,Crime
3266,Drama
3266,Horror
3267,Action
3267,Crime
3267,Thriller
3268,Action
3268,Comedy
3269,Adventure
3269,Fantasy
3269,Drama
3269,ScienceFiction
3269,Romance
3270,Comedy
3270,Drama
3270,Romance
3271,Drama
3272,Crime
3272,Drama
3273,Horror
3273,Mystery
3274,Thriller
3275,Action
3275,Thriller
3275,Crime
3276,Action
3276,Comedy
3276,Romance
3276,Thriller
3281,Documentary
3282,Comedy
3282,Foreign
3284,Comedy
3284,Mystery
3284,Thriller
3285,Drama
3285,Adventure
3285,Romance
3285,Thriller
3286,Comedy
3286,Family
3287,Animation
3287,Family
3289,Drama
3292,Drama
3292,Action
3292,Thriller
3292,Crime
3292,Mystery
3294,Horror
3296,Drama
3298,Crime
3298,Drama
3298,Thriller
3299,Comedy
3299,Drama
3300,Thriller
3300,ScienceFiction
3300,Action
3301,Comedy
3301,Crime
3302,War
3302,Comedy
3302,Drama
3303,Documentary
3304,Drama
3304,Crime
3306,Comedy
3306,Drama
3307,Comedy
3307,Drama
3307,Romance
3308,Comedy
3308,Drama
3308,Romance
3309,Comedy
3310,Comedy
3310,Drama
3313,Comedy
3314,Romance
3314,Western
3316,Thriller
3317,Comedy
3317,Drama
3318,Action
3318,Drama
3318,Mystery
3318,Thriller
3320,Romance
3320,Comedy
3320,Drama
3324,Comedy
3324,Crime
3324,Mystery
3325,Comedy
3326,Comedy
3326,Drama
3326,Romance
3326,ScienceFiction
3327,Documentary
3328,Crime
3328,Drama
3329,Drama
3329,Foreign
3329,Romance
3330,Drama
3330,Romance
3331,Comedy
3331,Drama
3331,Romance
3334,Crime
3334,Drama
3334,Thriller
3338,Documentary
3339,Drama
3339,Action
3339,History
3339,War
3340,Horror
3340,ScienceFiction
3341,Comedy
3341,Romance
3341,Drama
3342,Drama
3342,History
3343,Comedy
3343,Drama
3343,Romance
3344,Horror
3347,Action
3347,Adventure
3347,Drama
3349,Comedy
3350,Romance
3350,Drama
3351,Horror
3354,ScienceFiction
3355,Horror
3355,Mystery
3355,Thriller
3357,Drama
3358,Fantasy
3358,Drama
3358,Comedy
3359,Drama
3359,Comedy
3360,Drama
3360,Family
3361,Comedy
3361,Romance
3362,Crime
3362,Drama
3362,Thriller
3363,Comedy
3363,Drama
3364,Action
3364,Crime
3364,Drama
3364,Thriller
3365,Western
3368,Drama
3368,Western
3368,Romance
3370,Action
3370,Drama
3370,Romance
3370,Thriller
3371,Music
3377,Drama
3377,History
3377,Thriller
3377,War
3379,ScienceFiction
3379,Drama
3379,Romance
3380,Drama
3380,Thriller
3384,Action
3384,Adventure
3384,Crime
3384,Thriller
3385,Comedy
3386,Drama
3386,Thriller
3386,History
3387,Comedy
3387,Crime
3387,Mystery
3388,Comedy
3388,Family
3388,Fantasy
3390,Adventure
3391,Comedy
3392,Comedy
3393,Comedy
3393,Fantasy
3393,Romance
3393,ScienceFiction
3394,Comedy
3394,Romance
3395,Action
3395,Comedy
3395,Romance
3396,Adventure
3396,Comedy
3396,Family
3397,Crime
3397,Family
3397,Comedy
3398,Romance
3398,Comedy
3398,Family
3399,Adventure
3399,Comedy
3399,Family
3399,Music
3400,Animation
3400,ScienceFiction
3400,Family
3401,Adventure
3401,Fantasy
3401,Action
3401,ScienceFiction
3401,Family
3402,Romance
3402,Comedy
3402,Drama
3404,Drama
3404,Action
3404,Romance
3405,Drama
3405,Action
3405,History
3406,War
3406,Action
3406,Adventure
3406,Drama
3408,Drama
3409,Horror
3412,Adventure
3412,Drama
3412,Family
3414,Drama
3414,Romance
3415,Drama
3415,History
3417,Action
3417,Adventure
3417,Comedy
3418,Drama
3418,Thriller
3418,Crime
3418,Adventure
3420,Crime
3420,Drama
3420,Mystery
3420,Thriller
3421,Comedy
3422,Comedy
3422,Romance
3423,Comedy
3423,Drama
3424,Drama
3425,Drama
3425,Romance
3426,Drama
3426,Romance
3427,Action
3427,Crime
3427,Drama
3427,Thriller
3428,Drama
3428,Family
3429,Animation
3429,Comedy
3429,Family
3430,Action
3430,Crime
3430,Drama
3430,Thriller
3431,Action
3431,Crime
3431,Thriller
3432,Action
3432,Crime
3432,Drama
3432,Thriller
3434,Action
3434,Crime
3434,Drama
3434,Thriller
3435,Drama
3435,Mystery
3435,Thriller
3436,Drama
3436,Romance
3437,Drama
3437,Action
3437,Comedy
3437,Music
3437,Romance
3438,ScienceFiction
3438,Action
3438,Adventure
3438,Comedy
3438,Family
3439,ScienceFiction
3439,Adventure
3439,Action
3439,Comedy
3439,Family
3440,Action
3440,Adventure
3440,Comedy
3440,Family
3440,Fantasy
3440,ScienceFiction
3441,Action
3441,Thriller
3442,Action
3442,Crime
3442,Drama
3444,Action
3445,Drama
3445,Horror
3445,Mystery
3445,Thriller
3446,Comedy
3447,Drama
3448,Comedy
3448,Drama
3448,War
3449,Drama
3449,Romance
3450,Comedy
3450,Family
3450,Romance
3451,Comedy
3451,Drama
3451,Romance
3452,Action
3452,Crime
3452,Thriller
3453,Romance
3454,Drama
3454,Comedy
3454,Romance
3456,Drama
3456,Family
3457,Drama
3457,Romance
3459,Drama
3459,Fantasy
3459,Horror
3460,Comedy
3460,Horror
3460,Music
3461,Thriller
3461,Adventure
3461,Drama
3462,Drama
3462,Comedy
3463,Comedy
3465,Comedy
3465,Drama
3466,Fantasy
3466,Drama
3466,Comedy
3466,ScienceFiction
3466,Romance
3467,Action
3467,Drama
3467,Western
3468,Drama
3469,Drama
3469,History
3470,Action
3470,Adventure
3470,Drama
3471,ScienceFiction
3471,Drama
3474,ScienceFiction
3474,Thriller
3475,Drama
3475,Romance
3476,Drama
3476,Mystery
3476,Horror
3477,Comedy
3477,Drama
3478,Drama
3478,Music
3479,Adventure
3479,Drama
3479,Fantasy
3479,Romance
3480,Comedy
3480,Drama
3480,Romance
3481,Comedy
3481,Drama
3481,Romance
3481,Music
3483,Adventure
3483,Animation
3483,Comedy
3483,Family
3484,Crime
3484,Drama
3484,Thriller
3487,Western
3489,Adventure
3489,Fantasy
3489,Comedy
3489,Family
3490,Horror
3491,Comedy
3491,Romance
3492,Adventure
3492,Drama
3492,Action
3492,Romance
3494,Western
3495,Action
3495,Adventure
3495,Comedy
3495,Drama
3496,Drama
3496,Music
3497,Comedy
3497,Drama
3497,Family
3498,Drama
3498,Crime
3499,Drama
3499,Thriller
3500,Drama
3500,Comedy
3501,Comedy
3501,Romance
3502,Drama
3502,Romance
3503,Drama
3503,ScienceFiction
3503,Adventure
3503,Mystery
3504,Drama
3505,Action
3505,Drama
3505,Thriller
3506,Comedy
3506,Drama
3507,Comedy
3508,Drama
3508,Western
3509,Drama
3510,Crime
3510,Drama
3510,ScienceFiction
3510,Thriller
3511,Action
3511,Comedy
3511,Drama
3512,Romance
3512,Comedy
3512,Drama
3513,Action
3513,Adventure
3513,Drama
3513,History
3513,War
3515,Comedy
3515,Romance
3516,Fantasy
3516,Comedy
3516,Romance
3518,Drama
3518,Thriller
3519,Action
3519,Adventure
3519,War
3519,Thriller
3520,Comedy
3520,Music
3520,Romance
3521,Crime
3521,Drama
3521,Comedy
3522,Crime
3522,Drama
3522,History
3524,Comedy
3524,Drama
3524,Romance
3525,Comedy
3526,Comedy
3526,Drama
3526,Family
3527,ScienceFiction
3527,Action
3527,Adventure
3527,Thriller
3528,Drama
3528,Romance
3529,Romance
3529,Crime
3529,Drama
3531,Comedy
3534,Comedy
3534,Drama
3535,Thriller
3535,Drama
3535,Crime
3536,Comedy
3537,Comedy
3537,Crime
3537,Drama
3538,Comedy
3539,Documentary
3539,Music
3540,Drama
3540,Romance
3543,Comedy
3543,Drama
3544,Action
3544,Comedy
3545,Drama
3545,Music
3545,Romance
3546,Drama
3546,Horror
3546,Thriller
3547,Drama
3548,Comedy
3548,Drama
3549,Comedy
3549,Music
3549,Romance
3550,Horror
3550,Thriller
3550,Romance
3551,Thriller
3552,Comedy
3553,Drama
3553,Mystery
3553,Thriller
3554,Action
3554,Comedy
3554,Drama
3554,Romance
3555,Action
3555,Drama
3555,Thriller
3555,War
3556,Drama
3556,Romance
3557,Crime
3557,Drama
3557,Mystery
3559,Comedy
3559,Drama
3559,Romance
3560,Drama
3560,Horror
3560,Romance
3563,Action
3563,ScienceFiction
3563,Thriller
3564,ScienceFiction
3564,Comedy
3564,Family
3564,Romance
3565,Comedy
3565,Drama
3565,Romance
3566,Comedy
3566,Drama
3567,Comedy
3567,Drama
3567,Foreign
3567,Romance
3568,Comedy
3568,Romance
3569,Drama
3569,Comedy
3571,Drama
3572,Horror
3572,ScienceFiction
3573,Horror
3573,ScienceFiction
3574,Action
3574,Horror
3574,ScienceFiction
3575,Drama
3575,Romance
3576,Action
3576,Horror
3576,ScienceFiction
3576,Thriller
3577,Drama
3577,Romance
3578,Action
3578,Drama
3578,Adventure
3579,Romance
3579,Drama
3579,Adventure
3580,Drama
3580,Romance
3581,Comedy
3581,Drama
3584,Action
3584,Drama
3584,Romance
3584,Thriller
3587,Horror
3587,Thriller
3588,Drama
3590,Drama
3591,Comedy
3591,Drama
3591,Family
3593,Action
3593,ScienceFiction
3593,War
3594,Drama
3594,Music
3596,Action
3596,Comedy
3598,Drama
3599,Comedy
3599,Fantasy
3599,Music
3599,Romance
3600,Comedy
3600,Music
3600,Romance
3602,Comedy
3602,Music
3604,Comedy
3604,Drama
3604,Music
3605,Drama
3605,Action
3605,Music
3605,Romance
3606,Comedy
3606,Music
3606,Romance
3608,Adventure
3608,Comedy
3609,Documentary
3611,Animation
3611,Family
3612,Adventure
3612,Family
3612,Fantasy
3612,Romance
3613,Drama
3613,Comedy
3613,Crime
3614,Action
3614,Comedy
3614,Romance
3614,Thriller
3615,Animation
3615,Family
3616,Drama
3616,Comedy
3616,Romance
3616,Family
3617,Comedy
3617,Adventure
3618,Action
3618,Comedy
3618,Crime
3619,Comedy
3620,Drama
3620,Comedy
3621,Drama
3621,Horror
3622,Comedy
3623,Adventure
3623,Action
3623,Thriller
3624,Adventure
3624,Action
3624,Comedy
3624,Western
3626,Drama
3626,Comedy
3627,Horror
3627,Mystery
3628,Action
3628,Drama
3628,History
3629,Adventure
3629,Comedy
3629,Drama
3632,Comedy
3632,Crime
3632,Drama
3633,Adventure
3633,Action
3633,Thriller
3634,Drama
3634,Thriller
3635,Adventure
3635,Action
3635,Thriller
3637,Drama
3638,Action
3638,Adventure
3638,Thriller
3638,ScienceFiction
3639,Adventure
3639,Action
3639,Thriller
3640,Comedy
3640,Drama
3643,Action
3643,War
3646,Crime
3646,Comedy
3649,Thriller
3649,Drama
3649,Crime
3649,Romance
3653,Documentary
3654,Action
3654,Adventure
3654,Drama
3654,War
3655,Drama
3655,Comedy
3656,Drama
3656,Thriller
3656,Mystery
3657,Fantasy
3657,Drama
3657,Mystery
3657,Romance
3658,Horror
3658,ScienceFiction
3659,Horror
3659,ScienceFiction
3660,Horror
3661,Horror
3662,Horror
3663,Horror
3664,Horror
3665,Horror
3668,Drama
3668,Romance
3669,Comedy
3669,Fantasy
3671,Western
3671,Comedy
3672,Adventure
3672,Family
3672,Romance
3673,Action
3673,Adventure
3673,Family
3674,Family
3675,Comedy
3675,Music
3675,Romance
3676,Drama
3676,Fantasy
3676,Horror
3676,ScienceFiction
3677,Documentary
3678,Crime
3678,Drama
3678,Romance
3679,Documentary
3679,Music
3680,Documentary
3680,Music
3681,Western
3682,Action
3682,Crime
3682,Thriller
3683,Crime
3683,Drama
3683,Thriller
3684,Music
3684,Drama
3684,Romance
3685,Romance
3685,Comedy
3685,Crime
3685,Drama
3686,Drama
3686,Horror
3686,ScienceFiction
3686,Thriller
3687,Animation
3687,ScienceFiction
3687,Fantasy
3687,Adventure
3688,Comedy
3689,Comedy
3690,Comedy
3691,Comedy
3691,Romance
3692,Horror
3692,Comedy
3692,ScienceFiction
3693,ScienceFiction
3693,Action
3693,Comedy
3693,Horror
3694,Comedy
3694,Horror
3694,Action
3695,Comedy
3695,Horror
3695,Action
3695,ScienceFiction
3696,Comedy
3696,Horror
3696,ScienceFiction
3697,ScienceFiction
3697,Action
3697,Thriller
3698,Action
3698,ScienceFiction
3699,Action
3699,Adventure
3699,Romance
3699,ScienceFiction
3700,Comedy
3700,Drama
3700,ScienceFiction
3701,Crime
3701,ScienceFiction
3701,Thriller
3702,Adventure
3702,Action
3702,Thriller
3702,ScienceFiction
3703,Adventure
3703,Action
3703,Thriller
3703,ScienceFiction
3704,Action
3704,Adventure
3704,ScienceFiction
3705,Action
3705,Adventure
3705,Comedy
3705,Romance
3706,Horror
3706,Mystery
3706,Thriller
3707,Drama
3707,Romance
3708,Fantasy
3708,Drama
3708,Horror
3708,Action
3708,Thriller
3709,Fantasy
3709,Horror
3709,Thriller
3710,Action
3710,Adventure
3710,Comedy
3710,Crime
3710,Drama
3712,Comedy
3712,Drama
3712,Romance
3713,Drama
3713,History
3714,Drama
3715,Crime
3715,Comedy
3716,Adventure
3716,Action
3716,Comedy
3716,Thriller
3717,Action
3717,Crime
3717,Thriller
3718,Documentary
3719,Comedy
3719,Music
3719,Romance
3720,Drama
3720,History
3721,Action
3721,Comedy
3721,Mystery
3721,Thriller
3723,Drama
3723,History
3724,Drama
3724,Romance
3724,War
3725,Animation
3725,Music
3726,Action
3726,Crime
3727,Drama
3727,Horror
3727,Thriller
3728,Crime
3728,Drama
3728,Thriller
3729,Adventure
3729,Action
3729,Thriller
3729,Crime
3730,Crime
3730,Drama
3730,Mystery
3731,Drama
3731,Mystery
3731,Thriller
3731,Crime
3732,Horror
3732,ScienceFiction
3732,Thriller
3733,Comedy
3733,Drama
3733,Romance
3734,Drama
3734,Thriller
3734,Crime
3735,Crime
3735,Drama
3735,History
3736,Drama
3737,Drama
3737,Western
3738,Crime
3738,Drama
3739,Comedy
3739,Romance
3740,Action
3740,Adventure
3740,Comedy
3740,Fantasy
3741,Crime
3741,Drama
3742,Drama
3742,History
3743,Comedy
3743,Drama
3743,Romance
3744,Action
3744,Adventure
3744,Crime
3744,Thriller
3745,Animation
3745,Action
3745,ScienceFiction
3745,Family
3745,Adventure
3746,Drama
3747,Comedy
3747,Drama
3747,Romance
3751,Animation
3751,Comedy
3751,Family
3752,Comedy
3753,Drama
3753,History
3753,War
3753,Action
3754,Action
3754,Adventure
3754,Animation
3754,Comedy
3754,Family
3755,Drama
3757,Horror
3757,Thriller
3757,Mystery
3758,Drama
3758,Horror
3758,ScienceFiction
3758,Thriller
3759,Animation
3759,Family
3759,Music
3760,Comedy
3761,Action
3761,Crime
3761,Drama
3761,Thriller
3763,Crime
3763,Thriller
3763,Action
3764,Adventure
3764,Action
3764,Comedy
3764,Thriller
3765,Drama
3765,Thriller
3765,Crime
3765,Romance
3766,Action
3766,Adventure
3766,Thriller
3766,War
3768,Action
3768,War
3769,Action
3769,Adventure
3769,Comedy
3769,Crime
3770,Adventure
3770,Horror
3770,ScienceFiction
3770,Thriller
3771,Action
3771,Adventure
3771,Drama
3771,Fantasy
3773,Comedy
3773,Drama
3774,Comedy
3775,Animation
3775,Family
3775,Music
3777,Drama
3777,Horror
3780,ScienceFiction
3783,Drama
3783,Thriller
3784,Fantasy
3784,Comedy
3784,Family
3785,Comedy
3786,Comedy
3787,Comedy
3787,Drama
3787,Foreign
3788,Drama
3788,Mystery
3788,Thriller
3789,Drama
3790,Drama
3790,Music
3790,Romance
3791,Drama
3791,Family
3791,Music
3791,Romance
3792,Western
3793,Adventure
3793,Action
3793,ScienceFiction
3794,Comedy
3794,Drama
3795,Drama
3798,Drama
3798,Horror
3798,Mystery
3798,Thriller
3799,Adventure
3799,Fantasy
3799,Animation
3799,ScienceFiction
3799,Family
3800,Horror
3800,Thriller
3800,Romance
3801,Crime
3801,Drama
3801,Mystery
3801,Thriller
3802,ScienceFiction
3804,Comedy
3805,Drama
3806,Adventure
3806,Action
3806,Western
3807,Action
3807,Adventure
3807,Family
3807,Fantasy
3807,ScienceFiction
3809,Comedy
3810,Action
3810,Crime
3810,Drama
3810,Mystery
3810,Thriller
3811,Drama
3811,History
3811,War
3812,Comedy
3813,Drama
3814,History
3814,Comedy
3816,Drama
3816,History
3819,Comedy
3820,Animation
3820,Drama
3820,Family
3820,ScienceFiction
3821,Fantasy
3821,Comedy
3821,Romance
3821,ScienceFiction
3822,Drama
3822,Comedy
3822,Romance
3823,Drama
3824,Drama
3824,Romance
3825,Comedy
3825,Drama
3825,Music
3825,Romance
3826,Action
3826,ScienceFiction
3826,Thriller
3827,Action
3827,Adventure
3827,Thriller
3829,Comedy
3829,Romance
3829,Foreign
3831,Crime
3831,Comedy
3832,Horror
3833,Horror
3833,ScienceFiction
3834,Action
3834,Comedy
3834,Drama
3834,Romance
3834,Western
3835,Drama
3835,Thriller
3836,Adventure
3836,Comedy
3836,War
3837,Action
3837,Horror
3837,ScienceFiction
3837,Thriller
3838,Horror
3838,Action
3838,ScienceFiction
3839,Horror
3839,ScienceFiction
3840,Fantasy
3840,Horror
3841,Action
3841,Adventure
3841,Comedy
3841,Drama
3843,Horror
3844,Comedy
3844,Drama
3844,Romance
3845,Drama
3845,Romance
3846,Comedy
3847,Thriller
3847,Horror
3847,War
3848,Drama
3848,Thriller
3848,Mystery
3849,Crime
3849,Drama
3849,Horror
3849,Mystery
3849,Thriller
3851,Comedy
3852,Comedy
3852,Romance
3854,Drama
3854,History
3854,Romance
3855,Romance
3855,Drama
3857,Drama
3857,Horror
3857,Thriller
3857,Crime
3858,Thriller
3858,Comedy
3858,Crime
3859,Documentary
3859,Drama
3860,Comedy
3860,Crime
3860,Drama
3860,Romance
3861,Comedy
3863,Horror
3863,ScienceFiction
3863,Thriller
3864,Adventure
3864,Horror
3864,Action
3864,ScienceFiction
3865,Comedy
3868,Comedy
3868,Crime
3869,Comedy
3869,Crime
3870,Drama
3870,Romance
3871,Drama
3871,Western
3872,Thriller
3872,Drama
3872,Mystery
3873,Comedy
3873,Western
3875,Horror
3877,Adventure
3877,Fantasy
3877,Action
3877,ScienceFiction
3879,Crime
3879,Action
3879,Adventure
3880,Music
3880,Documentary
3882,Comedy
3883,Drama
3883,Comedy
3885,Comedy
3885,Drama
3885,Romance
3886,Drama
3889,Action
3889,Fantasy
3889,ScienceFiction
3891,Action
3891,Crime
3891,Drama
3892,Horror
3892,Thriller
3893,Comedy
3893,Crime
3893,Thriller
3895,Mystery
3895,Thriller
3896,Action
3896,Crime
3896,Drama
3896,Thriller
3897,Drama
3897,Music
3900,Drama
3901,Comedy
3901,Drama
3901,Music
3902,Drama
3902,War
3903,Romance
3903,Drama
3905,Action
3905,Comedy
3906,Mystery
3906,Thriller
3908,Horror
3909,Comedy
3909,Drama
3909,Romance
3910,Drama
3910,Crime
3910,Music
3911,Comedy
3913,Documentary
3914,Comedy
3914,Drama
3914,Romance
3915,Drama
3916,Drama
3917,Horror
3918,Horror
3918,Thriller
3919,Horror
3919,Thriller
3919,War
3920,Drama
3920,Fantasy
3920,ScienceFiction
3921,Comedy
3921,Music
3922,Comedy
3922,Music
3922,Romance
3923,Drama
3923,Horror
3923,ScienceFiction
3924,Comedy
3924,Romance
3925,Comedy
3925,Drama
3926,Adventure
3926,Drama
3926,ScienceFiction
3927,Adventure
3927,ScienceFiction
3928,Comedy
3928,Horror
3929,Comedy
3930,Adventure
3930,Horror
3930,ScienceFiction
3932,Horror
3932,ScienceFiction
3933,Horror
3933,ScienceFiction
3934,ScienceFiction
3936,Music
3936,Horror
3936,Romance
3937,Thriller
3937,Crime
3937,ScienceFiction
3938,Comedy
3938,Horror
3939,Horror
3939,Comedy
3940,Horror
3940,Comedy
3941,Horror
3942,Comedy
3942,Horror
3942,Thriller
3943,Comedy
3943,Drama
3945,Fantasy
3945,Animation
3945,ScienceFiction
3945,Family
3946,Action
3946,Drama
3946,Thriller
3946,Crime
3947,Crime
3947,Thriller
3948,Comedy
3948,Romance
3949,Crime
3949,Drama
3950,Drama
3950,War
3951,Drama
3951,Romance
3952,Drama
3952,Thriller
3953,Comedy
3953,Drama
3953,Romance
3955,Comedy
3956,Horror
3956,Thriller
3957,Action
3957,Adventure
3957,Drama
3959,Thriller
3959,Adventure
3959,Fantasy
3959,ScienceFiction
3959,Romance
3960,Mystery
3960,Horror
3961,Comedy
3961,Horror
3961,Fantasy
3962,Comedy
3962,Horror
3963,Comedy
3963,Music
3964,Horror
3964,Fantasy
3964,Animation
3964,Family
3965,Drama
3966,Crime
3966,Drama
3967,Drama
3967,Comedy
3967,Music
3968,Fantasy
3968,Comedy
3968,Romance
3969,Drama
3969,Romance
3970,Horror
3971,Comedy
3971,Crime
3971,Thriller
3971,Mystery
3971,Horror
3972,Action
3972,Comedy
3973,Mystery
3973,Thriller
3973,Horror
3975,Action
3975,Adventure
3975,Comedy
3975,Crime
3975,Romance
3975,Thriller
3976,Comedy
3976,Drama
3977,Action
3977,Adventure
3977,Comedy
3977,Crime
3977,Thriller
3978,Fantasy
3978,Drama
3979,Comedy
3979,Fantasy
3979,Romance
3980,Drama
3981,Thriller
3981,Action
3981,ScienceFiction
3983,Drama
3983,Romance
3984,Adventure
3984,Action
3984,Thriller
3985,Adventure
3985,Drama
3985,Action
3985,Thriller
3985,War
3986,ScienceFiction
3987,Drama
3987,Romance
